gp_idx,algo,display_name,final_position,total_reward,pit_stops,changed_compound
0,A2C,Bahrain GP (ALO),3,481.6396179199219,2,True
0,A2C,Bahrain GP (ALO),4,-803.1560363769531,1,True
0,A2C,Bahrain GP (ALO),6,-2152.6781005859375,3,True
0,A2C,Bahrain GP (ALO),20,-6461.90225982666,2,True
0,A2C,Bahrain GP (ALO),10,-4644.024467468262,2,True
0,A2C,Bahrain GP (ALO),4,-535.5442199707031,2,True
0,A2C,Bahrain GP (ALO),3,627.4038467407227,2,True
0,A2C,Bahrain GP (ALO),11,-5188.146072387695,1,True
0,A2C,Bahrain GP (ALO),15,-5693.705696105957,1,True
0,A2C,Bahrain GP (ALO),6,-2248.5902786254883,1,True
0,A2C,Bahrain GP (ALO),7,-2819.8198852539062,1,True
0,A2C,Bahrain GP (ALO),20,-11701.321174621582,0,False
0,A2C,Bahrain GP (ALO),7,-2904.9685974121094,2,True
0,A2C,Bahrain GP (ALO),11,-5076.114295959473,1,True
0,A2C,Bahrain GP (ALO),20,-11688.40870666504,0,False
0,A2C,Bahrain GP (ALO),3,615.6645889282227,2,True
0,A2C,Bahrain GP (ALO),1,3808.094795227051,2,True
0,A2C,Bahrain GP (ALO),2,1567.0454940795898,2,True
0,A2C,Bahrain GP (ALO),9,-4399.164451599121,2,True
0,A2C,Bahrain GP (ALO),11,-4893.375442504883,1,True
0,A2C,Bahrain GP (ALO),3,428.5609893798828,1,True
0,A2C,Bahrain GP (ALO),4,-549.9009628295898,2,True
0,A2C,Bahrain GP (ALO),4,-631.4556732177734,2,True
0,A2C,Bahrain GP (ALO),9,-4293.143272399902,1,True
0,A2C,Bahrain GP (ALO),5,-1186.8263931274414,1,True
0,A2C,Bahrain GP (ALO),3,609.4373626708984,1,True
0,A2C,Bahrain GP (ALO),11,-5405.051406860352,2,True
0,A2C,Bahrain GP (ALO),8,-3526.9019775390625,2,True
0,A2C,Bahrain GP (ALO),3,595.578369140625,2,True
0,A2C,Bahrain GP (ALO),10,-4846.802391052246,1,True
0,A2C,Bahrain GP (ALO),3,418.9237365722656,2,True
0,A2C,Bahrain GP (ALO),7,-2787.997848510742,1,True
0,A2C,Bahrain GP (ALO),14,-5544.760597229004,1,True
0,A2C,Bahrain GP (ALO),17,-5996.293243408203,1,True
0,A2C,Bahrain GP (ALO),6,-2117.3298263549805,2,True
0,A2C,Bahrain GP (ALO),2,1256.9049682617188,1,True
0,A2C,Bahrain GP (ALO),2,1466.0419692993164,3,True
0,A2C,Bahrain GP (ALO),2,1462.018569946289,2,True
0,A2C,Bahrain GP (ALO),7,-2676.2616806030273,2,True
0,A2C,Bahrain GP (ALO),10,-4856.028999328613,2,True
0,A2C,Bahrain GP (ALO),7,-2696.165756225586,2,True
0,A2C,Bahrain GP (ALO),20,-11565.726921081545,0,False
0,A2C,Bahrain GP (ALO),3,618.0769805908203,1,True
0,A2C,Bahrain GP (ALO),12,-5248.516693115234,2,True
0,A2C,Bahrain GP (ALO),17,-6011.480773925781,2,True
0,A2C,Bahrain GP (ALO),12,-5259.122467041016,1,True
0,A2C,Bahrain GP (ALO),3,599.529670715332,2,True
0,A2C,Bahrain GP (ALO),3,614.2929306030273,1,True
0,A2C,Bahrain GP (ALO),4,-769.8076019287109,2,True
0,A2C,Bahrain GP (ALO),6,-1936.9674758911133,2,True
0,A2C,Bahrain GP (ALO),8,-3541.7858657836914,2,True
0,A2C,Bahrain GP (ALO),7,-2695.911849975586,1,True
0,A2C,Bahrain GP (ALO),9,-4198.747611999512,2,True
0,A2C,Bahrain GP (ALO),6,-2304.7494888305664,1,True
0,A2C,Bahrain GP (ALO),4,-425.16265869140625,1,True
0,A2C,Bahrain GP (ALO),17,-6045.7233810424805,2,True
0,A2C,Bahrain GP (ALO),9,-4178.130889892578,2,True
0,A2C,Bahrain GP (ALO),14,-5549.522964477539,1,True
0,A2C,Bahrain GP (ALO),5,-1172.413330078125,2,True
0,A2C,Bahrain GP (ALO),9,-4378.80354309082,2,True
0,A2C,Bahrain GP (ALO),4,-753.6390228271484,3,True
0,A2C,Bahrain GP (ALO),20,-6456.877464294434,2,True
0,A2C,Bahrain GP (ALO),6,-1933.2037658691409,1,True
0,A2C,Bahrain GP (ALO),17,-5997.025123596191,1,True
0,A2C,Bahrain GP (ALO),6,-1941.3357315063477,2,True
0,A2C,Bahrain GP (ALO),7,-2698.1491088867188,1,True
0,A2C,Bahrain GP (ALO),10,-4661.806747436523,1,True
0,A2C,Bahrain GP (ALO),12,-5243.96630859375,1,True
0,A2C,Bahrain GP (ALO),3,611.9876098632812,2,True
0,A2C,Bahrain GP (ALO),2,1669.6497421264648,2,True
0,A2C,Bahrain GP (ALO),6,-1937.813362121582,2,True
0,A2C,Bahrain GP (ALO),4,-641.633903503418,2,True
0,A2C,Bahrain GP (ALO),1,3723.2750701904297,2,True
0,A2C,Bahrain GP (ALO),6,-1940.911735534668,2,True
0,A2C,Bahrain GP (ALO),20,-11606.95920562744,0,False
0,A2C,Bahrain GP (ALO),4,-425.3123245239258,2,True
0,A2C,Bahrain GP (ALO),8,-3471.045768737793,2,True
0,A2C,Bahrain GP (ALO),8,-3747.9113235473633,2,True
0,A2C,Bahrain GP (ALO),8,-3455.045028686523,1,True
0,A2C,Bahrain GP (ALO),8,-3656.06649017334,1,True
0,A2C,Bahrain GP (ALO),10,-4654.5812911987305,1,True
0,A2C,Bahrain GP (ALO),7,-2906.2594985961914,3,True
0,DQN,Bahrain GP (ALO),6,-1328.3859329223633,1,True
0,DQN,Bahrain GP (ALO),2,2248.928237915039,2,True
0,DQN,Bahrain GP (ALO),10,-3854.153861999512,1,True
0,DQN,Bahrain GP (ALO),16,-5268.804183959961,1,True
0,DQN,Bahrain GP (ALO),4,-134.0339126586914,3,True
0,DQN,Bahrain GP (ALO),5,-768.8180084228516,2,True
0,DQN,Bahrain GP (ALO),10,-4647.055694580078,1,True
0,DQN,Bahrain GP (ALO),8,-2840.2217178344727,2,True
0,DQN,Bahrain GP (ALO),11,-4413.919975280762,1,True
0,DQN,Bahrain GP (ALO),9,-3594.5852279663086,2,True
0,DQN,Bahrain GP (ALO),15,-5323.353965759277,2,True
0,DQN,Bahrain GP (ALO),17,-5601.757347106934,3,True
0,DQN,Bahrain GP (ALO),10,-4836.281669616699,2,True
0,DQN,Bahrain GP (ALO),14,-5348.943626403809,2,True
0,DQN,Bahrain GP (ALO),17,-5606.677268981934,2,True
0,DQN,Bahrain GP (ALO),20,-10784.694038391111,0,False
0,DQN,Bahrain GP (ALO),20,-11006.302978515623,0,False
0,DQN,Bahrain GP (ALO),6,-1139.1227951049805,1,True
0,DQN,Bahrain GP (ALO),20,-11179.825378417969,0,False
0,DQN,Bahrain GP (ALO),3,1115.636947631836,1,True
0,DQN,Bahrain GP (ALO),10,-4835.049758911133,2,True
0,DQN,Bahrain GP (ALO),3,781.6745147705078,3,True
0,DQN,Bahrain GP (ALO),8,-2856.798568725586,1,True
0,DQN,Bahrain GP (ALO),19,-6273.785331726074,4,True
0,DQN,Bahrain GP (ALO),15,-5750.953742980957,4,True
0,DQN,Bahrain GP (ALO),5,-1008.2826995849608,2,True
0,DQN,Bahrain GP (ALO),11,-5441.440490722656,5,True
0,DQN,Bahrain GP (ALO),4,-63.36558532714844,1,True
0,DQN,Bahrain GP (ALO),6,-1528.2992553710938,1,True
0,DQN,Bahrain GP (ALO),4,351.05147552490234,1,True
0,DQN,Bahrain GP (ALO),7,-2120.416664123535,1,True
0,DQN,Bahrain GP (ALO),17,-5863.645317077637,2,True
0,DQN,Bahrain GP (ALO),13,-5115.764976501465,3,True
0,DQN,Bahrain GP (ALO),19,-6225.374298095703,3,True
0,DQN,Bahrain GP (ALO),2,2378.823532104492,1,True
0,DQN,Bahrain GP (ALO),4,58.29034423828125,1,True
0,DQN,Bahrain GP (ALO),4,168.92166137695312,1,True
0,DQN,Bahrain GP (ALO),11,-4823.955596923828,2,True
0,DQN,Bahrain GP (ALO),4,357.6678771972656,1,True
0,DQN,Bahrain GP (ALO),9,-3381.6237411499023,1,True
0,DQN,Bahrain GP (ALO),6,-1759.779899597168,2,True
0,DQN,Bahrain GP (ALO),20,-10796.261901855469,0,False
0,DQN,Bahrain GP (ALO),11,-4501.482444763184,2,True
0,DQN,Bahrain GP (ALO),3,1211.0275268554688,1,True
0,DQN,Bahrain GP (ALO),20,-10882.462272644045,0,False
0,DQN,Bahrain GP (ALO),7,-2614.1465225219727,3,True
0,DQN,Bahrain GP (ALO),9,-4328.7636642456055,2,True
0,DQN,Bahrain GP (ALO),20,-11184.372344970703,0,False
0,DQN,Bahrain GP (ALO),2,2366.753074645996,1,True
0,DQN,Bahrain GP (ALO),6,-1348.0977020263672,2,True
0,DQN,Bahrain GP (ALO),20,-11296.872856140137,0,False
0,DQN,Bahrain GP (ALO),5,-574.1107330322266,2,True
0,DQN,Bahrain GP (ALO),9,-4123.56534576416,3,True
0,DQN,Bahrain GP (ALO),4,22.355384826660156,1,True
0,DQN,Bahrain GP (ALO),20,-10984.12702178955,0,False
0,DQN,Bahrain GP (ALO),6,-1341.1946868896484,1,True
0,DQN,Bahrain GP (ALO),4,-256.023681640625,1,True
0,DQN,Bahrain GP (ALO),5,-1122.5128936767578,3,True
0,DQN,Bahrain GP (ALO),13,-5320.841941833496,2,True
0,DQN,Bahrain GP (ALO),4,37.18793487548828,2,True
0,DQN,Bahrain GP (ALO),20,-10790.523887634276,0,False
0,DQN,Bahrain GP (ALO),1,4532.916748046875,1,True
0,DQN,Bahrain GP (ALO),6,-1350.142692565918,2,True
0,DQN,Bahrain GP (ALO),8,-2752.614326477051,1,True
0,DQN,Bahrain GP (ALO),6,-1761.0677871704102,4,True
0,DQN,Bahrain GP (ALO),16,-5461.351287841797,1,True
0,DQN,Bahrain GP (ALO),6,-1863.261848449707,4,True
0,DQN,Bahrain GP (ALO),5,-383.7018814086914,1,True
0,DQN,Bahrain GP (ALO),12,-5292.41423034668,2,True
0,DQN,Bahrain GP (ALO),13,-5201.252777099609,3,True
0,DQN,Bahrain GP (ALO),15,-5302.589195251465,2,True
0,DQN,Bahrain GP (ALO),3,869.136344909668,2,True
0,DQN,Bahrain GP (ALO),12,-4830.7393798828125,3,True
0,DQN,Bahrain GP (ALO),7,-2083.269256591797,1,True
0,DQN,Bahrain GP (ALO),13,-5434.931297302246,4,True
0,DQN,Bahrain GP (ALO),6,-1958.6585311889648,4,True
0,DQN,Bahrain GP (ALO),13,-5094.588150024414,3,True
0,DQN,Bahrain GP (ALO),6,-1757.9574127197266,4,True
0,DQN,Bahrain GP (ALO),4,359.72074127197266,1,True
0,DQN,Bahrain GP (ALO),6,-1450.0247039794922,2,True
0,DQN,Bahrain GP (ALO),10,-4347.104248046875,2,True
0,DQN,Bahrain GP (ALO),5,-484.4811325073242,1,True
0,DQN,Bahrain GP (ALO),3,1406.9586639404297,1,True
0,DQN,Bahrain GP (ALO),20,-10797.034843444824,0,False
0,DQN,Bahrain GP (ALO),5,-801.6994705200195,3,True
0,DQN,Bahrain GP (ALO),4,-154.5796127319336,3,True
0,DQN,Bahrain GP (ALO),13,-4614.443618774414,1,True
0,DQN,Bahrain GP (ALO),15,-5634.820960998535,2,True
0,DQN,Bahrain GP (ALO),7,-2085.971389770508,1,True
0,DQN,Bahrain GP (ALO),5,-495.9068908691406,1,True
0,DQN,Bahrain GP (ALO),19,-6109.603576660156,3,True
0,DQN,Bahrain GP (ALO),6,-1243.18310546875,1,True
0,DQN,Bahrain GP (ALO),15,-5211.7008056640625,1,True
0,DQN,Bahrain GP (ALO),14,-5572.900115966797,3,True
0,DQN,Bahrain GP (ALO),9,-4243.853080749512,3,True
0,DQN,Bahrain GP (ALO),15,-5310.971885681152,3,True
0,DQN,Bahrain GP (ALO),7,-1888.1521835327148,1,True
0,DQN,Bahrain GP (ALO),8,-2627.7846145629883,1,True
0,DQN,Bahrain GP (ALO),13,-5116.571678161621,2,True
0,DQN,Bahrain GP (ALO),17,-6025.986480712891,4,True
0,DQN,Bahrain GP (ALO),6,-1574.5997924804688,3,True
0,DQN,Bahrain GP (ALO),16,-6088.5546951293945,5,True
0,DQN,Bahrain GP (ALO),4,253.3078842163086,1,True
0,DQN,Bahrain GP (ALO),13,-5011.692573547363,2,True
0,DQN,Bahrain GP (ALO),15,-5304.591171264648,2,True
0,DQN,Bahrain GP (ALO),10,-4901.398208618164,3,True
0,DQN,Bahrain GP (ALO),6,-1333.6663970947266,2,True
0,DQN,Bahrain GP (ALO),10,-4056.6067428588863,2,True
0,DQN,Bahrain GP (ALO),10,-3837.994125366211,1,True
0,DQN,Bahrain GP (ALO),19,-6345.989143371582,5,True
0,DQN,Bahrain GP (ALO),10,-3855.327911376953,1,True
0,DQN,Bahrain GP (ALO),9,-3376.2207946777344,1,True
0,DQN,Bahrain GP (ALO),20,-10806.20467376709,0,False
0,DQN,Bahrain GP (ALO),10,-4959.862701416016,2,True
0,DQN,Bahrain GP (ALO),8,-2949.695816040039,2,True
0,DQN,Bahrain GP (ALO),8,-2962.447296142578,2,True
0,DQN,Bahrain GP (ALO),10,-4043.416114807129,1,True
0,DQN,Bahrain GP (ALO),20,-10976.493255615234,0,False
0,DQN,Bahrain GP (ALO),5,-374.8816757202149,1,True
0,DQN,Bahrain GP (ALO),14,-4745.2087478637695,1,True
0,DQN,Bahrain GP (ALO),20,-6070.084972381592,3,True
0,DQN,Bahrain GP (ALO),10,-4040.149589538574,2,True
0,DQN,Bahrain GP (ALO),6,-1130.6384887695312,1,True
0,DQN,Bahrain GP (ALO),9,-3615.608001708984,2,True
0,DQN,Bahrain GP (ALO),18,-5665.462730407715,2,True
0,DQN,Bahrain GP (ALO),17,-5825.038200378418,1,True
0,DQN,Bahrain GP (ALO),2,1838.4144973754885,3,True
0,DQN,Bahrain GP (ALO),6,-1894.4328002929688,1,True
0,DQN,Bahrain GP (ALO),3,1264.0165939331057,1,True
0,DQN,Bahrain GP (ALO),5,-482.0839080810547,1,True
0,DQN,Bahrain GP (ALO),11,-4520.28279876709,1,True
0,DQN,Bahrain GP (ALO),3,1405.4939727783203,1,True
0,DQN,Bahrain GP (ALO),2,2240.5499572753906,1,True
0,DQN,Bahrain GP (ALO),20,-6602.847114562988,4,True
0,DQN,Bahrain GP (ALO),20,-10798.262451171877,0,False
0,DQN,Bahrain GP (ALO),8,-3063.919479370117,3,True
0,DQN,Bahrain GP (ALO),19,-6499.003204345703,3,True
0,DQN,Bahrain GP (ALO),17,-5501.380592346191,1,True
0,DQN,Bahrain GP (ALO),7,-2027.8646392822263,1,True
0,DQN,Bahrain GP (ALO),1,4294.50203704834,3,True
0,DQN,Bahrain GP (ALO),20,-10906.35898590088,0,False
0,DQN,Bahrain GP (ALO),5,-477.82594299316406,1,True
0,DQN,Bahrain GP (ALO),5,-801.5725402832031,3,True
0,DQN,Bahrain GP (ALO),9,-3830.879989624023,1,True
0,DQN,Bahrain GP (ALO),13,-4979.46272277832,2,True
0,DQN,Bahrain GP (ALO),2,2251.8323516845703,1,True
0,DQN,Bahrain GP (ALO),2,2463.486717224121,1,True
0,DQN,Bahrain GP (ALO),12,-4760.465438842773,1,True
0,DQN,Bahrain GP (ALO),8,-3058.022819519043,2,True
0,DQN,Bahrain GP (ALO),6,-1334.1102142333984,2,True
0,DQN,Bahrain GP (ALO),9,-3717.39852142334,2,True
0,DQN,Bahrain GP (ALO),7,-2106.264533996582,1,True
0,DQN,Bahrain GP (ALO),6,-1342.1499404907229,1,True
0,DQN,Bahrain GP (ALO),5,-1004.6260375976562,1,True
0,DQN,Bahrain GP (ALO),11,-4916.902984619141,2,True
0,DQN,Bahrain GP (ALO),16,-5489.098388671875,2,True
0,DQN,Bahrain GP (ALO),12,-4650.276565551758,1,True
0,DQN,Bahrain GP (ALO),4,133.10960388183594,1,True
0,DQN,Bahrain GP (ALO),7,-2324.176856994629,2,True
0,DQN,Bahrain GP (ALO),4,118.24169158935548,2,True
0,DQN,Bahrain GP (ALO),17,-5627.15885925293,1,True
0,DQN,Bahrain GP (ALO),11,-4481.852142333984,1,True
0,DQN,Bahrain GP (ALO),19,-5720.457321166992,2,True
0,DQN,Bahrain GP (ALO),20,-11194.930877685549,0,False
0,DQN,Bahrain GP (ALO),16,-5659.383888244629,2,True
0,DQN,Bahrain GP (ALO),6,-1981.389587402344,3,True
0,DQN,Bahrain GP (ALO),7,-2079.229736328125,1,True
0,DQN,Bahrain GP (ALO),3,1131.2282104492188,1,True
0,DQN,Bahrain GP (ALO),4,115.4809341430664,2,True
0,DQN,Bahrain GP (ALO),13,-4919.970611572266,1,True
0,DQN,Bahrain GP (ALO),15,-5824.731758117676,4,True
0,DQN,Bahrain GP (ALO),7,-2104.037666320801,2,True
0,DQN,Bahrain GP (ALO),5,-695.6903610229492,2,True
0,DQN,Bahrain GP (ALO),1,4134.867874145508,2,True
0,DQN,Bahrain GP (ALO),6,-1741.7793655395508,1,True
0,DQN,Bahrain GP (ALO),5,-930.6692428588868,2,True
0,DQN,Bahrain GP (ALO),3,668.6830596923828,4,True
0,DQN,Bahrain GP (ALO),3,1128.1442565917969,2,True
0,DQN,Bahrain GP (ALO),6,-1136.5330963134766,1,True
0,DQN,Bahrain GP (ALO),4,177.3991470336914,1,True
0,DQN,Bahrain GP (ALO),15,-5215.247177124023,1,True
0,DQN,Bahrain GP (ALO),2,2159.124221801758,1,True
0,DQN,Bahrain GP (ALO),6,-1895.8236846923828,1,True
0,DQN,Bahrain GP (ALO),7,-1885.027717590332,1,True
0,DQN,Bahrain GP (ALO),7,-2736.4457092285156,3,True
0,DQN,Bahrain GP (ALO),5,-407.0746612548828,1,True
0,DQN,Bahrain GP (ALO),15,-5304.479042053223,1,True
0,DQN,Bahrain GP (ALO),20,-10798.786865234377,0,False
0,DQN,Bahrain GP (ALO),20,-6485.057434082031,4,True
0,DQN,Bahrain GP (ALO),16,-5672.288734436035,4,True
0,DQN,Bahrain GP (ALO),20,-11222.074569702148,0,False
0,DQN,Bahrain GP (ALO),13,-4692.122703552246,1,True
0,DQN,Bahrain GP (ALO),20,-11699.68684387207,0,False
0,DQN,Bahrain GP (ALO),8,-3169.3361740112305,3,True
0,DQN,Bahrain GP (ALO),20,-10790.3277053833,0,False
0,DQN,Bahrain GP (ALO),6,-1681.8074111938477,1,True
0,DQN,Bahrain GP (ALO),2,1886.1485595703125,3,True
0,DQN,Bahrain GP (ALO),20,-10902.5361328125,0,False
0,DQN,Bahrain GP (ALO),4,375.8596954345703,1,True
0,DQN,Bahrain GP (ALO),18,-5561.5050048828125,2,True
0,DQN,Bahrain GP (ALO),20,-7039.148662567139,7,True
0,DQN,Bahrain GP (ALO),1,4178.944267272949,2,True
0,DQN,Bahrain GP (ALO),8,-3046.630142211914,2,True
0,DQN,Bahrain GP (ALO),2,2179.794075012207,1,True
0,DQN,Bahrain GP (ALO),9,-3802.641143798828,2,True
0,DQN,Bahrain GP (ALO),6,-1364.0272827148438,1,True
0,DQN,Bahrain GP (ALO),11,-4310.863471984863,1,True
0,DQN,Bahrain GP (ALO),15,-5360.016571044922,2,True
0,DQN,Bahrain GP (ALO),20,-11103.924606323242,0,False
0,DQN,Bahrain GP (ALO),5,-788.0150375366211,2,True
0,DQN,Bahrain GP (ALO),20,-10865.820495605469,0,False
0,DQN,Bahrain GP (ALO),6,-1639.589454650879,3,True
0,DQN,Bahrain GP (ALO),12,-4872.826919555664,3,True
0,DQN,Bahrain GP (ALO),7,-2387.6197204589844,2,True
0,DQN,Bahrain GP (ALO),5,-1110.2569961547852,3,True
0,DQN,Bahrain GP (ALO),20,-6198.539779663086,1,True
0,DQN,Bahrain GP (ALO),8,-3268.536735534668,3,True
0,DQN,Bahrain GP (ALO),4,147.52609252929688,2,True
0,DQN,Bahrain GP (ALO),12,-5723.851905822754,6,True
0,DQN,Bahrain GP (ALO),8,-2962.690231323242,1,True
0,DQN,Bahrain GP (ALO),1,4615.644744873047,1,True
0,DQN,Bahrain GP (ALO),6,-1468.1212997436523,1,True
0,DQN,Bahrain GP (ALO),17,-5727.900405883789,2,True
0,DQN,Bahrain GP (ALO),13,-4862.13330078125,1,True
0,DQN,Bahrain GP (ALO),13,-5488.482986450195,2,True
0,DQN,Bahrain GP (ALO),4,69.19554138183594,1,True
0,DQN,Bahrain GP (ALO),14,-5508.579536437988,1,True
0,DQN,Bahrain GP (ALO),12,-4647.673759460449,1,True
0,DQN,Bahrain GP (ALO),3,1010.7212600708008,2,True
0,DQN,Bahrain GP (ALO),6,-1324.7501907348633,2,True
0,DQN,Bahrain GP (ALO),5,-563.8658676147461,2,True
0,DQN,Bahrain GP (ALO),11,-5373.041725158691,1,True
0,DQN,Bahrain GP (ALO),5,-1319.6531143188477,2,True
0,DQN,Bahrain GP (ALO),15,-5303.498970031738,2,True
0,DQN,Bahrain GP (ALO),6,-1885.9582138061523,2,True
0,DQN,Bahrain GP (ALO),8,-2644.1611251831055,1,True
0,DQN,Bahrain GP (ALO),17,-5399.162109375,1,True
0,DQN,Bahrain GP (ALO),7,-2195.3912048339844,1,True
0,DQN,Bahrain GP (ALO),20,-10993.069633483889,0,False
0,DQN,Bahrain GP (ALO),3,981.514617919922,2,True
0,DQN,Bahrain GP (ALO),15,-5508.87321472168,2,True
0,DQN,Bahrain GP (ALO),2,1854.3602142333984,2,True
0,DQN,Bahrain GP (ALO),12,-5280.351112365723,2,True
0,DQN,Bahrain GP (ALO),11,-5040.471435546875,4,True
0,DQN,Bahrain GP (ALO),14,-5695.703430175781,3,True
0,DQN,Bahrain GP (ALO),17,-5819.654624938965,4,True
0,DQN,Bahrain GP (ALO),9,-3709.187255859375,1,True
0,DQN,Bahrain GP (ALO),20,-10785.858581542969,0,False
0,DQN,Bahrain GP (ALO),17,-5717.098808288574,3,True
0,DQN,Bahrain GP (ALO),20,-10777.450401306152,0,False
0,DQN,Bahrain GP (ALO),13,-4812.945289611816,1,True
0,DQN,Bahrain GP (ALO),6,-1371.6879959106443,2,True
0,DQN,Bahrain GP (ALO),7,-1894.959945678711,1,True
0,DQN,Bahrain GP (ALO),12,-4743.095626831055,1,True
0,DQN,Bahrain GP (ALO),8,-3282.466651916504,3,True
0,DQN,Bahrain GP (ALO),15,-5085.4724197387695,2,True
0,DQN,Bahrain GP (ALO),11,-4700.3085861206055,2,True
0,DQN,Bahrain GP (ALO),11,-4501.072296142578,1,True
0,DQN,Bahrain GP (ALO),5,-481.76624298095703,1,True
0,DQN,Bahrain GP (ALO),7,-2184.8110961914062,1,True
0,DQN,Bahrain GP (ALO),6,-1462.6955032348633,2,True
0,DQN,Bahrain GP (ALO),4,-194.2333221435547,3,True
0,DQN,Bahrain GP (ALO),8,-3082.63907623291,3,True
0,DQN,Bahrain GP (ALO),15,-5095.096267700195,1,True
0,DQN,Bahrain GP (ALO),6,-1348.4572219848633,1,True
0,DQN,Bahrain GP (ALO),14,-5256.401786804199,2,True
0,DQN,Bahrain GP (ALO),15,-5630.699081420898,2,True
0,DQN,Bahrain GP (ALO),2,2065.441307067871,3,True
0,DQN,Bahrain GP (ALO),7,-2086.3329315185547,2,True
0,DQN,Bahrain GP (ALO),6,-1480.6132431030271,2,True
0,DQN,Bahrain GP (ALO),13,-5226.913177490234,3,True
0,DQN,Bahrain GP (ALO),3,972.8579559326172,2,True
0,DQN,Bahrain GP (ALO),5,-496.45413970947266,1,True
0,DQN,Bahrain GP (ALO),5,-701.1034469604492,1,True
0,DQN,Bahrain GP (ALO),5,-788.5553665161133,2,True
0,DQN,Bahrain GP (ALO),6,-1131.834228515625,1,True
0,DQN,Bahrain GP (ALO),20,-7345.407619476318,7,True
0,DQN,Bahrain GP (ALO),7,-2408.732711791992,1,True
0,DQN,Bahrain GP (ALO),11,-4604.044563293457,1,True
0,DQN,Bahrain GP (ALO),4,163.74431610107422,2,True
0,DQN,Bahrain GP (ALO),4,-350.55904388427734,3,True
0,DQN,Bahrain GP (ALO),8,-2854.618766784668,1,True
0,DQN,Bahrain GP (ALO),3,1001.5690002441406,3,True
0,DQN,Bahrain GP (ALO),1,4722.8501052856445,1,True
0,DQN,Bahrain GP (ALO),17,-5927.691627502441,3,True
0,DQN,Bahrain GP (ALO),14,-5284.387390136719,2,True
0,DQN,Bahrain GP (ALO),6,-1133.2217864990234,1,True
0,DQN,Bahrain GP (ALO),7,-2200.585678100586,1,True
0,DQN,Bahrain GP (ALO),6,-1438.489227294922,1,True
0,DQN,Bahrain GP (ALO),3,1416.395851135254,1,True
0,DQN,Bahrain GP (ALO),20,-11132.924209594728,0,False
0,DQN,Bahrain GP (ALO),18,-6378.269920349121,3,True
0,DQN,Bahrain GP (ALO),14,-5471.807052612305,1,True
0,DQN,Bahrain GP (ALO),10,-3947.574432373047,1,True
0,DQN,Bahrain GP (ALO),8,-2846.5699005126953,2,True
0,DQN,Bahrain GP (ALO),2,2471.089080810547,1,True
0,DQN,Bahrain GP (ALO),9,-3392.365791320801,1,True
0,DQN,Bahrain GP (ALO),11,-4597.000511169434,1,True
0,DQN,Bahrain GP (ALO),20,-10794.227264404297,0,False
0,DQN,Bahrain GP (ALO),5,-816.1518783569336,3,True
0,DQN,Bahrain GP (ALO),17,-5929.490646362305,2,True
0,DQN,Bahrain GP (ALO),18,-5532.237762451172,2,True
0,DQN,Bahrain GP (ALO),16,-5375.989158630371,1,True
0,DQN,Bahrain GP (ALO),16,-5554.108909606934,1,True
0,DQN,Bahrain GP (ALO),12,-4856.547958374023,2,True
0,DQN,Bahrain GP (ALO),2,2477.3316497802734,1,True
0,DQN,Bahrain GP (ALO),6,-1454.887664794922,1,True
0,DQN,Bahrain GP (ALO),18,-5867.883171081543,3,True
0,DQN,Bahrain GP (ALO),9,-4019.404502868652,1,True
0,DQN,Bahrain GP (ALO),10,-4464.185073852539,3,True
0,DQN,Bahrain GP (ALO),18,-5872.997802734375,2,True
0,DQN,Bahrain GP (ALO),5,-617.5551986694336,1,True
0,DQN,Bahrain GP (ALO),16,-6135.888313293457,4,True
0,DQN,Bahrain GP (ALO),7,-1885.5528030395508,1,True
0,DQN,Bahrain GP (ALO),4,155.36190795898438,1,True
0,DQN,Bahrain GP (ALO),11,-4487.52880859375,1,True
0,DQN,Bahrain GP (ALO),5,-904.9155426025392,2,True
0,DQN,Bahrain GP (ALO),5,-570.1440048217773,2,True
0,DQN,Bahrain GP (ALO),15,-5192.952896118164,1,True
0,DQN,Bahrain GP (ALO),8,-3384.5559616088867,3,True
0,DQN,Bahrain GP (ALO),6,-2062.622138977051,2,True
0,DQN,Bahrain GP (ALO),3,1013.026496887207,3,True
0,DQN,Bahrain GP (ALO),8,-3273.405662536621,2,True
0,DQN,Bahrain GP (ALO),6,-1140.9607162475586,1,True
0,DQN,Bahrain GP (ALO),2,2450.4221572875977,1,True
0,DQN,Bahrain GP (ALO),4,171.67719268798828,2,True
0,DQN,Bahrain GP (ALO),16,-5756.728630065918,1,True
0,DQN,Bahrain GP (ALO),11,-4511.111427307129,2,True
0,DQN,Bahrain GP (ALO),7,-2205.0620880126953,2,True
0,DQN,Bahrain GP (ALO),3,877.812255859375,2,True
0,DQN,Bahrain GP (ALO),9,-3888.886650085449,2,True
0,DQN,Bahrain GP (ALO),9,-4033.686317443848,3,True
0,DQN,Bahrain GP (ALO),10,-3869.420654296875,1,True
0,DQN,Bahrain GP (ALO),13,-5102.650619506836,2,True
0,DQN,Bahrain GP (ALO),6,-1151.316291809082,1,True
0,DQN,Bahrain GP (ALO),5,-911.166145324707,2,True
0,DQN,Bahrain GP (ALO),12,-5083.1851806640625,3,True
0,DQN,Bahrain GP (ALO),6,-1582.3425979614258,3,True
0,DQN,Bahrain GP (ALO),6,-1552.6624069213867,1,True
0,DQN,Bahrain GP (ALO),5,-692.4121170043945,1,True
